name,priceBefore,priceAfter,amount,amountUnit,discount,startDate,endDate,city,shop,page,processed_date,discountCondition,dt
"Брускетта MARKET COLLECTION из вяленых томатов с кешью, 150 г",399.99,269.99,150.0,г,33.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Крабовое мясо; Крабовые палочки МЕРИДИАН охлаждённые, 200 г",99.99,81.99,200.0,г,19.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Вино КУБАНЬ Российское сухое красное Композиция красных № 1; сухое белое Композиция белых № 2, 12%, 0,75 л (Россия)",499.0,349.99,0.75,л,30.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Консервы овощные ЕКО Икра из кабачков; Лечо По-болгарски, 680 г",129.99,99.99,680.0,г,24.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Печень трески МУРМАНСКИЙ РК натуральная, 200 г",599.0,499.99,200.0,г,17.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Пиво DUFF Lager светлое фильтрованное 4,9%, 0,5 л (Германия)",139.0,99.99,0.5,л,29.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Сардельки МЯСНОЙ ДОМ БОРОДИНА Домашние варёные, 100 г",81.99,59.99,100.0,г,27.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Конфеты RAFFAELLO с цельным миндалём в кокосовой обсыпке, 200 г",649.99,449.99,200.0,г,31.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Пиво ХАМОВНИКИ Пильзенское; Чешское; Пшеничное светлое 3,7-4,8%, 0,45-0,47 л",71.99,54.99,,,24.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Сосиски МАРКЕТ ПЕРЕКРЁСТОК Сливочные классические, 500 г",249.99,209.99,500.0,г,17.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Вино MATEUS Rose розовое полусухое, 11%, 0,75 л (Португалия)",849.0,699.99,0.75,л,18.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Лук порей, 1 кг",219.9,159.99,1.0,кг,28.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Сыр ЗЕЛЁНАЯ ЛИНИЯ Голландский 45%, 100 г",79.99,64.99,100.0,г,19.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Говядина тушёная ШЕФ ПЕРЕКРЁСТОК с черносливом и гречкой, 300 г",269.99,219.99,300.0,г,19.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Шоколад ROYAL FOREST Coconut Vegan Bar горький 70%, 50 г",149.9,99.99,50.0,г,34.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Коньяк ЗОЛОТОЙ РЕЗЕРВ 5-летний российский, 40%, 0,5 л (Россия)",559.0,499.99,0.5,л,11.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Пюре SEMPER Мультифруктовое с кашей, 120 г",174.99,119.99,120.0,г,32.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Мидии AGAMA в створках в собственном соку, 450 г",349.99,229.99,450.0,г,35.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Антиперспирант-карандаш AXE Africa; Black, 50 мл",379.99,279.99,50.0,мл,27.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Шоколад KINDER Chocolate Country молочный с молочно-злаковой начинкой, 23,5 г",55.99,44.99,23.5,г,20.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Кефир МОЛОЧНЫЙ ЗНАК 3,2%, 430 г",44.99,34.99,430.0,г,23.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Вино BEEFSTEAK CLUB Beef & Liberty Malbec красное сухое, 13,5%, 0,75 л (Аргентина)",1199.0,939.99,0.75,л,22.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Мыло для рук и тела SYNERGETIC карамельное яблоко и ваниль; пачули и ароматный бергамот; сандал и ягоды можжевельника биоразлагаемое, 380 мл",299.99,199.99,380.0,мл,34.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Холодец ЗЕЛЕНАЯ ЛИНИЯ говяжий, 300 г",184.99,154.99,300.0,г,17.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Губки хозяйственные; Салфетки универсальные HOME STORY, 1 шт.; 3 шт.",45.9,34.99,,,24.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Грецкий орех СЕМУШКА, 110 г",389.99,239.99,110.0,г,39.0,2022-10-11T00:00:00Z,2022-10-17T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Мармелад ECO BOTANICA с кусочками чернослива; с чёрной смородиной и семенами чиа, 200 г",119.99,89.99,200.0,г,26.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Кофе ЧЁРНАЯ КАРТА Gold растворимый, 95 г",369.0,239.99,95.0,г,35.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Сковорода-вок BYL30CG, 30 см",3699.0,2199.0,,,41.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Готовый завтрак HAPPY MALLOW шарики кукурузные глазированные, 240 г",349.99,259.99,240.0,г,26.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Конфеты VANDENBULCKE Pralines шоколадные с начинкой пралине, 170 г",419.99,299.99,170.0,г,29.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Изделие хлебобулочное ARTE BIANCA Алтайское солнышко; Душа Алтая с овсяными хлопьями, 400-450 г",249.99,159.99,,,37.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Крем-соус KOTANYI Balsamico Glace Classic; Waldbeere со вкусом лесных ягод, 250 мл",399.99,319.99,250.0,мл,21.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Коньяк ЦАРД Марочный, 12 лет, КС, 40%, 0,5 л (Россия)",959.99,799.99,0.5,л,17.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Сыр плавленый КАРАТ Дружба 45%, 200 г",154.99,119.99,200.0,г,23.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Набор конфет LINDOR Ассорти; из молочного шоколада с начинкой, 100 г",299.99,199.99,100.0,г,34.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Вино FONTANAFREDDA Briccotondo Barbera Piemonte DOC красное сухое, 13,5%, 0,75 л (Италия)",1499.0,1099.0,0.75,л,27.0,2022-09-29T00:00:00Z,2022-10-26T00:00:00Z,moskva,perekrestok,20,2022-10-17,,2022-10-16
"Фарш из трески БУХТА ИЗОБИЛИЯ с/м, 400 г",219.9,109.9,400.0,г,51.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Готовый завтрак НЕСКВИК шоколадный, 375 г",339.9,139.9,375.0,г,59.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Подушечки НЕСКВИК банановая начинка, 220 г",169.9,84.99,220.0,г,50.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Пельмени КЛАССИЧЕСКИЕ СИБИРСКАЯ КОЛЛЕКЦИЯ со сливочным маслом, 700г",499.9,199.9,700.0,г,61.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Торт вафельный ШОКОЛАДНИЦА КОЛОМЕНСКОЕ классическая, 240 г",179.9,99.99,240.0,г,45.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
Пельмени КЛАССИЧЕСКИЕ ДМИТРОГОРСКИЙ ПРОДУКТ 900 г,289.9,149.9,900.0,г,49.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Кофе НЕСКАФЕ ГОЛД АРОМА ИНТЕНСО сублимированный, 170 г",1039.9,349.9,170.0,г,67.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Пельмени ДОМАШНИЕ МИРАТОРГ свинина-говядина, 800 г",619.9,249.9,800.0,г,60.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Печенье КОЛОМЕНСКОЕ сахарное, злаковое, 240 г",109.9,59.99,240.0,г,46.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Коньяк ВЕЛИКАЯ ДИНАСТИЯ армянский, 5 лет, 40%, 0,5 л",979.9,579.9,0.5,л,41.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
Конфеты СОНАТА ПОБЕДА ВКУСА 200 г,249.9,129.9,200.0,г,49.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Сок САДЫ ПРИДОНЬЯ зеленое яблоко, 200 мл",31.99,19.99,200.0,мл,38.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Коньяк НОЙ ТРАДИЦИОННЫЙ армянский, 5 лет, 40%, 0,5 л",1199.9,789.9,0.5,л,35.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Вода ФРУТОНЯНЯ детская, питьевая, п/б, 1,5 л",68.99,39.99,1.5,л,43.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Напиток спиртной БАКАРДИ ОАКХАРТ ОРИДЖИНАЛ 35%, 0,5 л",1399.9,749.9,0.5,л,47.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Вино САНТА БАРБАРА Робле красное сухое, 0,75 л",799.9,469.9,0.75,л,42.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Джем ДЖЕМ МАХЕЕВЬ персик-манго, клубника, 300 г",144.9,89.99,300.0,г,38.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Мороженое ХУТОРОК пломбир ванильный, шоколадный, 80 г",59.99,34.99,80.0,г,42.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Средство для посудомоечных машин COMAT все в одном, 65 таб.",1499.9,789.9,,,48.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Сыр творожный ВАЛИО сливочный, 70%, 150 г",129.9,79.99,150.0,г,39.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Ветчина для тостов Клинский МК нарезка, 120 г",139.9,79.99,120.0,г,43.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
Халва подсолнечная АЗОВСКАЯ КФ 250 г,89.99,49.99,250.0,г,45.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
Соус ХАЙНЦ ТЕРИЯКИ 230 г,179.9,109.9,230.0,г,39.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Сыр плавленый ПРЕЗИДЕНТ сливочный, 40%, тосты, 150 г",129.9,84.99,150.0,г,35.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Мороженое ВОЛОГОДСКИЙ ПЛОМБИР пломбир, со сгущенкой, брикет, 250 г",169.9,99.99,250.0,г,42.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Вино САНТА БАРБАРА Вьехо красное сухое, 0,75л",899.9,499.9,0.75,л,45.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Сыр ГАУДА СТАРОДУБ 45%, нарезка, 150 г",184.9,109.9,150.0,г,41.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Цикорий ЭКОЛОГИКА натуральный сублимированный, с/б, 85 г",399.9,229.9,85.0,г,43.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Сыр рассольный ПАРИЖСКАЯ БУРЕНКА 35%, 200 г",139.9,89.99,200.0,г,36.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Чипсы Помстикс сметана и специи, соль, 100 г",149.9,84.99,100.0,г,44.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Сервелат ЗЕРНИСТЫЙ ВЛМК в/к, 400 г",259.9,149.9,400.0,г,43.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Мыло туалетное СВОБОДА детское, 100 г",89.99,59.99,100.0,г,34.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Колбаса БАВАРСКАЯ РУБЛЕВСКИЕ КОЛБАСЫ в/к, в/у, 300 г",329.9,189.9,300.0,г,43.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
Холодец говяжий САМА ГОТОВИЛА 300 г,209.9,119.9,300.0,г,43.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Сельдь атлантическая ЛЕОР филе, 400 г",249.9,119.9,400.0,г,53.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Освежитель воздуха ЭЙРВИК испанские каникулы, мальдивские мечты, 290 мл",169.9,99.99,290.0,мл,42.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Сыр РОССИЙСКИЙ БРЕСТ-ЛИТОВСК 50%, 200 г",194.9,139.9,200.0,г,29.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Конфеты БЕЛОВЕЖСКАЯ ПУЩА с клюквенным, яблочным пюре, цена за 100 г",75.99,44.99,100.0,г,41.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Варенье десертное ЭКОПРОДУКТ черника, брусника, с/б, 325 г",139.9,109.9,325.0,г,22.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Зубная паста КОЛГЕЙТ бережное отбеливание, тройное действие, 100 мл",,119.9,100.0,мл,,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Приправа МАГГИ НА ВТОРОЕ в ассортименте, 38 г",79.99,54.99,38.0,г,32.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Шпроты КРУПНЫЕ ВКУСНЫЕ КОНСЕРВЫ в масле, ж/б, 240 г",173.9,109.9,240.0,г,37.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Сметана ПРОСТОКВАШИНО 10%, 300/315 г",74.99,59.99,315.0,г,21.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
Торт ПТИЧКА КОНДИТЕРСКАЯ ПРОХОРОВА 65 г,81.99,59.99,65.0,г,27.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
Конфеты ХАЛВА РОТФРОНТ 400 г,399.9,299.9,400.0,г,26.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Пиво ФАКС ПРЕМИУМ светлое фильтрованное, 4,9%, п/б, 1,3 л",,119.9,1.3,л,,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Пиво СТЕЛЛА АРТУА светлое, 5%, с/б, 0,44/0,45 л",,84.99,,,,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Сидр СТРОНГБОУ Голд, Розе, с/б, 0,4 л",84.99,64.99,0.4,л,24.0,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Печенье ЮБИЛЕЙНОЕ молочное с молочной глазурью, 232 г",116.9,89.99,232.0,г,24.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,0,2022-10-17,По карте,2022-10-16
"Яйцо куриное ДЕРЕВЕНСКОЕ СЕЛО ЗЕЛЕНОЕ С1, 10 шт.",,79.99,10.0,шт,,2022-10-17T00:00:00Z,2022-10-23T00:00:00Z,moskva,dixy,0,2022-10-17,,2022-10-16
"Фарш из трески БУХТА ИЗОБИЛИЯ с/м, 400 г",219.9,109.9,400.0,г,51.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,1,2022-10-17,По карте,2022-10-16
"Готовый завтрак НЕСКВИК шоколадный, 375 г",339.9,139.9,375.0,г,59.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,1,2022-10-17,По карте,2022-10-16
"Подушечки НЕСКВИК банановая начинка, 220 г",169.9,84.99,220.0,г,50.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,1,2022-10-17,По карте,2022-10-16
"Пельмени КЛАССИЧЕСКИЕ СИБИРСКАЯ КОЛЛЕКЦИЯ со сливочным маслом, 700г",499.9,199.9,700.0,г,61.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,1,2022-10-17,По карте,2022-10-16
"Торт вафельный ШОКОЛАДНИЦА КОЛОМЕНСКОЕ классическая, 240 г",179.9,99.99,240.0,г,45.0,2022-10-13T00:00:00Z,2022-11-02T00:00:00Z,moskva,dixy,1,2022-10-17,По карте,2022-10-16
